Halo Ruben	0	17	47	11	2	0:36	1	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	1	1
Halo2Smasher	0	2	6	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
halo4556	1	0	0	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
HaloBot1	0	67	12	2	40	0:23	7	3	0	0	0	0	18	1	14	4	0	0	5	1	1	1	1	0	0	0
halokillerxxx	0	13	20	3	1	0:25	1	0	0	0	0	0	0	2	8	2	2	0	1	0	0	0	0	0	0	0
HAM90	0	35	40	2	20	0:22	1	0	0	0	0	0	33	0	1	0	0	0	0	0	0	0	0	0	0	0
Hammerbart	0	91	113	12	25	0:56	7	1	0	0	0	0	43	1	5	7	1	0	4	0	0	0	0	0	0	0
HappySasja	0	5	6	2	2	0:07	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
HardLuckAce	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
harley usatov	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HAZMATArea51	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HBK TYLER	0	24	55	6	3	0:18	2	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0
HeardKill Zone	0	130	189	22	34	1:27	5	0	0	0	0	0	50	0	22	10	0	0	1	0	0	0	0	0	0	0
Hedrocs	0	0	0	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hellboyJ	0	1	8	0	0	0:06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HENRY CALIENTE	2	23	37	4	3	1:30	0	0	0	0	0	0	10	3	2	2	3	0	0	0	0	0	0	0	0	2
hentony	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hero skillet 10	0	3	11	2	1	0:07	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
heroicofhalo	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hevlar	0	19	26	5	2	0:18	1	0	0	0	0	0	2	0	4	1	0	0	1	0	0	0	0	0	0	0
hihellohola05	0	71	62	10	13	0:25	5	1	0	0	0	0	9	0	13	7	0	0	0	0	0	0	0	0	0	0
HippiHaze	0	0	2	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HiTm4n KiLla	0	275	178	18	102	1:26	22	4	1	0	0	0	235	1	12	21	0	0	10	2	0	0	0	0	0	0
HlM OVER THERE	0	493	300	42	318	2:07	63	15	3	1	1	0	176	0	19	8	0	2	21	1	0	0	0	0	0	0
hockeyrocks847	0	21	27	7	1	0:35	3	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	2	1
Hohenstaufen09	0	21	31	9	2	0:13	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0
HomelikeDIPU	0	0	14	0	0	0:10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
horantuland96	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoularob	0	1	7	1	0	0:04	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HSG I LeGeND I	0	12	1	0	3	0:06	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
HSG JimBOB	0	68	61	12	33	0:18	5	0	0	0	0	0	9	2	10	5	0	0	2	0	0	0	0	0	0	0
HSG Kani	0	12	6	0	6	0:08	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
HSG Lethality	0	50	24	1	35	0:15	2	0	0	0	0	0	24	0	2	2	0	0	3	1	0	0	0	0	0	0
HSI MOMIS	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUICHOL1	0	0	4	0	0	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
huijjari	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hunkoi	0	7	11	0	4	0:06	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Huse19972010	0	22	25	1	8	0:17	1	0	0	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0
hwuy	0	16	25	3	3	0:28	2	0	0	0	0	0	5	8	0	2	0	0	2	0	0	0	0	0	1	0
I R GaMeY	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
i4Ni BlinD	0	52	77	16	11	0:22	3	1	0	0	0	0	6	0	6	3	1	0	0	0	0	0	0	0	0	0
i4Ni BreeZe	0	3	0	0	2	0:01	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
i4Ni Crys7aL	0	65	14	5	33	0:36	4	0	0	0	0	0	40	0	0	1	0	0	4	1	1	1	1	0	1	0
i4Ni DestroyeR	0	0	1	0	0	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
i4Ni Espada X	0	149	63	17	105	0:38	20	6	2	1	0	0	58	0	6	2	0	0	12	1	0	0	0	0	0	0
i4Ni Insani7y	0	1	6	0	0	0:05	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
i4Ni J0keR	1	130	99	15	75	1:53	4	0	0	0	0	0	84	1	10	7	3	0	5	1	0	0	0	0	3	0
i4Ni NeoN	0	94	40	1	49	0:59	10	1	0	0	0	0	62	1	3	2	0	3	7	1	0	0	0	0	0	0
i4Ni RednecK	0	1	3	0	0	0:07	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
i4Ni RevengeR	0	108	46	11	65	0:23	13	2	0	0	0	0	25	1	4	4	1	0	7	1	0	0	0	0	0	0
i4Ni Sh1n1gamEE	8	192	113	38	57	4:06	7	0	0	0	0	0	74	1	26	21	1	1	8	1	0	0	0	0	1	5
i4Ni Vanguard	0	12	12	0	1	0:21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
i4Ni Voltage	0	213	72	23	148	0:56	30	5	2	2	0	0	92	3	17	5	0	2	11	3	1	1	1	0	3	0
i4Ni Weezy	1	176	113	20	95	1:06	30	3	0	0	0	0	18	40	10	5	0	0	3	1	1	1	1	1	1	1
ibehalo	0	65	109	12	8	0:52	3	1	0	0	0	0	12	0	20	3	0	0	1	0	0	0	0	0	0	0
ICE TEA444	1	93	18	11	9	0:57	9	3	1	1	0	0	15	22	7	6	0	1	5	2	2	2	1	1	1	0
IconicGhost9999	0	5	68	6	0	0:43	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Idee8	0	54	25	5	5	0:53	3	0	0	0	0	0	7	7	1	1	2	0	2	2	2	1	1	2	0	0
iDiSCiPL3	0	670	238	26	434	1:31	152	48	17	10	2	5	222	0	14	4	1	0	49	11	1	1	0	0	0	0
ignis36	0	52	36	9	19	0:25	3	1	0	0	0	0	40	1	8	0	1	0	1	1	0	0	0	0	0	1
IHRC	0	3	0	1	0	0:06	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
III HALO 2 III	0	81	92	10	32	1:01	4	1	0	0	0	0	63	3	3	1	0	0	1	0	0	0	0	0	0	0
III Prisma III	2	35	33	5	12	0:16	4	0	0	0	0	0	4	1	13	2	0	0	0	0	0	0	0	0	0	1
iItch	0	13	9	0	5	0:04	2	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
ikillu157	0	0	3	1	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iKiNg809	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILastME	2	15	26	7	2	0:43	0	0	0	0	0	0	6	3	1	2	0	0	0	0	0	0	0	0	0	2
ILikeToExplode	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iluxgio10	0	1	0	0	0	0:01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ImperfectG	4	80	32	9	10	1:09	7	1	0	0	0	0	11	20	20	13	1	1	6	0	0	0	0	0	0	3
InfectedAndre95	0	0	0	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
InhaleSmokeMan	0	32	58	13	7	0:28	2	0	0	0	0	0	5	0	10	5	0	0	0	0	0	0	0	1	0	0
InhumanePlace34	0	3	12	1	0	0:20	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Iniolator V2	0	1	1	0	0	0:00	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ionutt3	0	0	4	2	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iPuIsar	0	6	2	0	4	0:01	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
Iron Bull Z	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ironpuck	2	54	40	9	15	0:55	2	0	0	0	0	0	29	3	5	2	0	0	2	0	0	0	0	2	5	0
Ironshroom	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ishibukuro	0	11	20	2	2	0:11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
ism33l	0	14	7	0	12	0:08	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
isso ai	0	2	10	1	0	0:11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ItalianGamer21	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itsdoordie	0	5	9	0	0	0:06	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0
iTwich	0	244	66	14	109	0:46	43	6	2	0	0	0	126	0	18	9	0	0	19	5	1	1	1	1	1	1
iTz CHILLYxX	0	11	5	0	10	0:11	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0
iTzDJsfutbol	0	397	272	30	230	1:48	52	14	3	0	0	0	192	0	6	5	0	1	16	2	0	0	0	0	0	0
ixE Envious	0	399	127	21	188	0:49	84	31	12	1	1	0	192	0	9	6	0	0	29	6	0	0	0	0	0	0
IXIx Tacos xIXI	0	135	80	8	70	0:56	9	4	0	0	0	0	130	0	3	2	0	0	9	4	0	0	0	0	0	0
J UNIT 55 Cent	0	1	3	0	1	0:08	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
J309968762905	0	25	28	5	5	0:22	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	1	0
J4R0N	0	23	27	4	6	0:15	0	0	0	0	0	0	20	0	2	0	0	0	1	0	0	0	0	0	0	0
j5th	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jackiswowed	0	0	9	0	0	0:05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
jacktheripperki	0	1	9	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jacxo	0	1	2	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JaKo 1z El1t3	0	0	1	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jakotopolis	0	5	5	0	0	0:10	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
jamacayahdead	0	2	13	3	0	0:14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Jamasen	0	1	7	1	0	0:05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JamesT73	0	0	2	0	0	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jamsdolpw	0	1	4	0	1	0:03	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Jan Dsa15	0	4	10	1	3	0:11	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Janeeisskloar	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
janitus	0	19	20	2	14	0:10	2	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0
Jannispitz2009	0	2	7	1	0	0:01	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jaredjross	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jason kills u	1	23	3	4	4	0:40	0	0	0	0	0	0	10	3	4	0	0	0	2	1	0	0	0	0	1	0
Jay Kun Aguero	1	2	9	7	1	0:22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jayroki 77	0	122	64	18	34	0:51	6	0	0	0	0	0	9	0	40	10	0	3	8	2	1	1	0	0	0	0
JazRoc	0	180	142	34	23	0:59	10	3	0	0	0	0	20	0	37	21	0	1	6	1	0	0	0	0	0	0
JBAceves	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jediguy25	0	20	13	6	10	0:08	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0
JEFF GORDON 55	0	75	92	10	2	0:59	1	0	0	0	0	0	6	0	6	1	0	0	2	0	0	0	0	0	0	0
JehoSkate	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jellzilla	0	5	5	0	2	0:02	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0
jenilfranco	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jerryuop	0	13	20	4	5	0:27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Jetstones	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgreenhawk	0	41	121	7	9	1:21	0	0	0	0	0	0	15	0	7	2	0	0	0	0	0	0	0	0	0	0
jjolles	0	0	0	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JoDaLa2000	0	0	2	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
joe is special	0	31	30	0	0	0:11	1	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0
joedeeze174212	0	28	62	5	3	0:28	0	0	0	0	0	0	3	1	3	3	0	0	0	0	0	0	0	0	0	0
joefm35	0	54	83	22	4	0:53	6	0	0	0	0	0	7	1	6	3	1	0	0	0	0	0	0	0	0	0
joeking3	0	24	22	2	6	0:14	2	0	0	0	0	0	2	1	6	3	0	2	1	0	0	0	0	0	0	0
joepula	1	33	33	1	6	0:44	2	0	0	0	0	0	11	5	2	0	2	0	1	1	0	0	0	0	0	0
JoeZombie91	0	49	37	19	24	1:02	0	0	0	0	0	0	7	0	10	6	0	0	2	0	0	0	0	0	1	0
John Chief 117	0	1	3	0	0	0:01	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
joka1995	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOKERCAPO	0	26	13	5	5	0:13	1	0	0	0	0	0	2	5	1	1	0	0	1	0	0	0	0	0	0	0
Jonas611	0	11	9	1	0	0:15	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
joneeeeees	0	73	108	6	25	0:28	4	1	0	0	0	0	39	0	0	1	0	0	0	0	0	0	0	0	0	0
jonhsy	0	9	32	9	5	0:15	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
jonjaemoilanen	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jorgehalo666	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jose espada 246	0	1	23	1	0	0:20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Josh Elite	0	0	1	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JOsh26Kills	0	8	7	5	0	0:08	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
JoshMasterChief	0	2	16	1	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
josue1968	1	1	24	0	0	1:06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
JPVios	1	111	163	34	3	3:02	8	1	1	0	0	0	30	21	1	0	1	0	6	1	0	0	0	0	0	0
jrw875	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS GERMANY	0	73	58	5	18	1:15	1	0	0	0	0	0	66	0	3	1	0	0	2	1	1	1	1	2	1	0
jtck23	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JtFkiLLshOt94	0	1	6	1	0	0:05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
jucki3	0	10	15	1	2	0:13	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0
Jugerd	1	99	125	24	22	1:59	6	1	0	0	0	0	14	16	18	6	2	3	3	0	0	0	0	0	3	1
julien104	0	12	12	1	4	0:06	2	1	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	2
june9957	0	1	13	2	1	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
juss789	2	192	87	19	103	1:16	9	1	0	0	0	0	176	0	3	4	2	0	12	2	0	0	0	0	1	0
justincwin	0	9	8	1	2	0:03	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
jweller12	0	0	1	0	0	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kabi75	0	55	73	4	7	1:35	5	1	0	0	0	0	0	1	6	4	0	0	1	1	1	1	1	1	1	1
KabutoTng	0	0	0	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kaiver64	0	4	0	0	1	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Kaminoheishi	0	35	38	7	12	0:34	0	0	0	0	0	0	2	1	4	3	1	0	1	0	0	0	0	0	0	0
kat13576	0	31	36	14	11	0:09	5	1	0	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0
kelvinskywalker	0	3	8	2	1	0:13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kevin kader 11	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
khamai12	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kidbulldog	0	36	18	8	16	0:50	3	0	0	0	0	0	11	2	8	0	0	0	2	0	0	0	0	0	1	0
KILAH4716	0	48	57	5	8	1:06	3	0	0	0	0	0	13	7	4	3	1	1	1	1	0	0	0	0	3	5
kili92	0	11	20	2	0	0:20	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1
Killa Mike 173	0	78	43	9	27	0:27	10	1	0	0	0	0	38	2	2	2	0	2	6	1	0	0	0	0	0	0
killed by a pro	0	11	26	11	3	0:31	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0
killer colton	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KillerEanJ	0	0	2	0	0	0:16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
killergardine1	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KILLERJENG	0	16	36	9	3	0:26	1	0	0	0	0	0	0	3	5	1	0	0	0	0	0	0	0	0	0	0
killmaster1231	0	8	8	0	2	0:10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
killyouri	0	25	38	1	5	0:17	0	0	0	0	0	0	15	0	3	1	0	0	1	0	0	0	0	0	0	0
killzall007	3	221	108	26	27	1:15	28	3	1	0	0	0	25	2	33	13	2	0	10	2	1	1	1	1	1	1
Kilo Brovo	0	5	7	0	3	0:07	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
kingkhalsa5	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KingRambo117	0	3	14	0	1	0:15	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
kioty	0	2	6	0	0	0:07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kira5311	0	0	2	0	0	0:07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kisame222	1	39	58	10	4	0:29	4	0	0	0	0	0	12	3	6	2	0	0	1	0	0	0	0	0	0	0
kiwiboi01	11	50	87	20	4	2:03	2	0	0	0	0	0	4	8	7	6	1	1	2	1	0	0	0	4	1	1
kiwishark	0	63	49	23	2	1:31	7	0	0	0	0	0	5	11	5	1	0	0	3	2	1	1	1	0	0	0
KKCoolman	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
klxassault	0	28	42	10	8	0:20	0	0	0	0	0	0	26	0	2	0	0	0	1	0	0	0	0	0	0	0
Knacki1992	0	170	108	16	122	0:33	31	5	2	0	0	0	29	0	8	1	0	0	8	0	0	0	0	0	0	0
knastedekk	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KOD OpTiKiLL	1	66	67	33	29	1:11	4	1	0	0	0	0	0	8	0	1	2	0	3	0	0	0	0	2	4	2
Kodak X	0	16	3	1	6	0:08	2	0	0	0	0	0	5	0	1	0	1	0	2	0	0	0	0	0	0	0
kom dangg NL	0	111	36	7	44	0:34	13	1	0	0	0	0	9	0	24	14	0	0	10	2	1	0	0	0	0	0
kombatkiller07	0	0	0	0	0	0:05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
korbino98	0	4	15	2	1	0:05	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Kori39	0	0	0	0	0	0:08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kpfire	0	159	118	15	118	1:01	17	5	3	2	1	3	35	0	4	4	0	0	5	2	0	0	0	0	0	0
krimeclub	0	31	113	19	2	0:37	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
KryrosJM	1	3	21	3	1	0:25	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
kS iPhysX	0	72	28	10	47	0:18	8	1	0	0	0	0	4	0	9	5	0	0	6	1	0	0	0	0	0	0
KURTCHIEF	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kustumyzd	0	1	1	1	0	0:03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kyle stridehart	0	27	30	5	3	0:25	5	0	0	0	0	0	4	1	11	2	0	0	1	0	0	0	0	0	0	1
Kzona1976	0	71	125	53	18	0:42	2	0	0	0	0	0	0	0	18	9	0	0	2	0	0	0	0	0	0	0
L1LKillatonez	2	117	83	29	3	3:41	8	2	0	0	0	0	0	29	19	9	0	1	6	0	0	0	0	1	0	2
Lancelot185	4	12	46	13	2	1:03	0	0	0	0	0	0	0	3	3	1	2	0	0	0	0	0	0	1	3	2
LaughingAustinS	0	0	1	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leader Ghost	0	0	1	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LeakyGame info	0	1	4	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leandrobozz	0	226	282	31	103	1:31	22	1	0	0	0	0	95	0	23	5	0	0	5	0	0	0	0	0	0	0
Ledgo	0	50	36	5	17	0:21	4	0	0	0	0	0	45	0	1	2	0	0	1	0	0	0	0	0	0	0
Leethomasbrown	0	1	0	0	0	0:00	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
leftfootkick	2	15	19	9	2	0:34	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	2	0
LeftyDivine	0	2	14	0	1	0:07	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LeglosTheUndead	0	9	14	6	0	0:16	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
leightonkid636	0	2	8	2	1	0:11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leithx	1	8	2	3	0	0:10	0	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	0	2	0	0
leon fevi	0	0	2	0	0	0:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leonidas1112	0	0	0	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LesSipsonfr	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lI D R 3 A M Il	0	177	52	20	84	0:34	29	8	2	2	0	0	35	1	22	12	0	1	11	4	1	1	1	0	0	0
Liam Is G0d	0	0	5	0	0	0:06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liamross1	0	4	21	1	1	0:14	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LifeOnMars7335	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lil commoner	0	37	12	0	4	0:12	5	2	0	0	0	0	32	0	2	2	0	0	3	1	0	0	0	0	0	0
lionelpk67	0	0	8	0	0	0:04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
livenlifeinhll	0	0	0	0	0	0:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Living Samarai	0	0	1	0	0	0:02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LLK1995	0	5	6	0	1	0:03	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
lll ZoSo lll	0	28	36	6	2	0:31	1	0	0	0	0	0	0	0	10	4	0	1	2	0	0	0	0	0	0	0
lo sfondatore	0	70	122	24	38	0:27	8	1	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0
LocoSpartan233	0	51	34	2	6	0:23	1	0	0	0	0	0	36	0	11	3	0	0	2	0	0	0	0	0	0	0
